Match_id,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11,BattingTeam_1
474478,PA Patel,AM Rahane,R Dravid,V Kohli,SK Raina,MS Dhoni,MK Tiwary,R Ashwin,P Kumar,R Vinay Kumar,MM Patel,India
474480,PA Patel,AM Rahane,R Dravid,V Kohli,SK Raina,MS Dhoni,RA Jadeja,P Kumar,RP Singh,MM Patel,R Ashwin,India
476596,Imrul Kayes,Shahriar Nafees,Junaid Siddique,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Mashrafe Mortaza,Abdur Razzak,Nazmul Hossain,Bangladesh
476598,BB McCullum,BJ Watling,JD Ryder,LRPL Taylor,GD Elliott,DL Vettori,SL Stewart,NL McCullum,KD Mills,TG Southee,AJ McKay,New Zealand
476599,Imrul Kayes,Shahriar Nafees,Junaid Siddique,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Suhrawadi Shuvo,Abdur Razzak,Shafiul Islam,Rubel Hossain,Bangladesh
476600,Imrul Kayes,Shahriar Nafees,Junaid Siddique,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Suhrawadi Shuvo,Shafiul Islam,Abdur Razzak,Rubel Hossain,Bangladesh
483126,IJL Trott,C Kieswetter,JWA Taylor,EJG Morgan,RS Bopara,BA Stokes,SR Patel,CR Woakes,SG Borthwick,ST Finn,JW Dernbach,England
486520,BRM Taylor,CJ Chibhabha,RW Chakabva,E Chigumbura,T Taibu,CR Ervine,P Utseya,KM Dabengwa,KO Meth,RW Price,CB Mpofu,Zimbabwe
486522,BRM Taylor,CJ Chibhabha,RW Chakabva,KM Dabengwa,T Taibu,CR Ervine,E Chigumbura,P Utseya,KO Meth,RW Price,CB Mpofu,Zimbabwe
486523,Tamim Iqbal,Imrul Kayes,Junaid Siddique,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Naeem Islam,Suhrawadi Shuvo,Mashrafe Mortaza,Shafiul Islam,Abdur Razzak,Bangladesh
486526,BRM Taylor,KM Dabengwa,H Masakadza,CR Ervine,T Taibu,E Chigumbura,P Utseya,RW Chakabva,CB Mpofu,RW Price,AG Cremer,Zimbabwe
489212,LMP Simmons,ADS Fletcher,DM Bravo,MN Samuels,DP Hyatt,DJG Sammy,CD Barnwell,AD Russell,AR Nurse,R Rampaul,D Bishoo,West Indies
489213,LMP Simmons,DS Smith,DM Bravo,MN Samuels,KA Edwards,DJ Bravo,DJG Sammy,CS Baugh,KAJ Roach,AD Russell,D Bishoo,West Indies
489214,LMP Simmons,DS Smith,DM Bravo,MN Samuels,KA Edwards,DJ Bravo,CS Baugh,DJG Sammy,KAJ Roach,D Bishoo,A Martin,West Indies
489215,LMP Simmons,DS Smith,DM Bravo,MN Samuels,KA Edwards,DJ Bravo,DJG Sammy,AD Russell,KAJ Roach,R Rampaul,D Bishoo,West Indies
489216,Mohammad Hafeez,Ahmed Shehzad,Asad Shafiq,Shahid Afridi,MisbahNaNulNaNHaq,Hammad Azam,Usman Salahuddin,Mohammad Salman,Tanvir Ahmed (1),Saeed Ajmal,Junaid Khan,Pakistan
489217,Mohammad Hafeez,Taufeeq Umar,Ahmed Shehzad,Usman Salahuddin,MisbahNaNulNaNHaq,Umar Akmal,Shahid Afridi,Mohammad Salman,Wahab Riaz,Saeed Ajmal,Junaid Khan,Pakistan
489220,PA Patel,S Dhawan,V Kohli,S Badrinath,SK Raina,RG Sharma,YK Pathan,Harbhajan Singh,P Kumar,R Ashwin,MM Patel,India
489221,LMP Simmons,KA Edwards,DM Bravo,RR Sarwan,MN Samuels,DJ Bravo,CS Baugh,DJG Sammy,R Rampaul,D Bishoo,A Martin,West Indies
489222,LMP Simmons,KA Edwards,RR Sarwan,MN Samuels,DJ Bravo,KA Pollard,CS Baugh,R Rampaul,DJG Sammy,D Bishoo,A Martin,West Indies
489223,LMP Simmons,KA Edwards,RR Sarwan,MN Samuels,DP Hyatt,KA Pollard,CS Baugh,DJG Sammy,AD Russell,KAJ Roach,D Bishoo,West Indies
489224,LMP Simmons,DP Hyatt,RR Sarwan,DM Bravo,MN Samuels,KA Pollard,CS Baugh,AD Russell,DJG Sammy,KAJ Roach,A Martin,West Indies
489225,S Dhawan,PA Patel,V Kohli,MK Tiwary,RG Sharma,SK Raina,YK Pathan,R Ashwin,A Mishra,R Vinay Kumar,I Sharma,India
501204,DA Warner,V Sehwag,AJ Finch,UBT Chand,NV Ojha,Y Venugopal Rao,IK Pathan,RE van der Merwe,AB Dinda,M Morkel,S Nadeem,Delhi Daredevils
501205,MA Agarwal,V Kohli,TM Dilshan,AB de Villiers,AUK Pathan,SS Tiwary,Z Khan,DL Vettori,DP Nannes,A Mithun,NaN,Royal Challengers Bangalore
501207,BB McCullum,PA Patel,VVS Laxman,DPMD Jayawardene,BJ Hodge,RA Jadeja,RV Gomez,R Vinay Kumar,S Sreesanth,RP Singh,M Muralitharan,Kochi Tuskers Kerala
501209,AG Paunikar,R Dravid,AL Menaria,SR Watson,LRPL Taylor,J Botha,A Singh,ND Doshi,SK Warne,SK Trivedi,NaN,Rajasthan Royals
501213,JD Ryder,GC Smith,M Manhas,Yuvraj Singh,RV Uthappa,MD Mishra,WD Parnell,AC Thomas,SB Wagh,R Sharma,AA Jhunjhunwala,Pune Warriors
501221,R Sathish,SR Tendulkar,AT Rayudu,RG Sharma,A Symonds,KA Pollard,MM Patel,SL Malinga,AN Ahmed,Harbhajan Singh,NaN,Mumbai Indians
501222,JH Kallis,BJ Haddin,G Gambhir,YK Pathan,EJG Morgan,MK Tiwary,L Balaji,JD Unadkat,Shakib Al Hasan,R Bhatia,Iqbal Abdulla,Kolkata Knight Riders
501223,DA Warner,V Sehwag,Y Nagar,Y Venugopal Rao,AJ Finch,NV Ojha,M Morkel,IK Pathan,VR Aaron,AB Agarkar,JR Hopes,Delhi Daredevils
501227,DA Warner,V Sehwag,JR Hopes,MS Wade,Y Venugopal Rao,NV Ojha,IK Pathan,Y Nagar,AB Dinda,M Morkel,UT Yadav,Delhi Daredevils
501249,MEK Hussey,M Vijay,SK Raina,MS Dhoni,JA Morkel,DE Bollinger,DJ Bravo,R Ashwin,SB Jakati,NaN,NaN,Chennai Super Kings
501262,JD Ryder,MK Pandey,CJ Ferguson,SC Ganguly,RV Uthappa,Yuvraj Singh,S Rana,WD Parnell,AC Thomas,R Sharma,B Kumar,Pune Warriors
503363,SR Watson,BJ Haddin,RT Ponting,MJ Clarke,CL White,MEK Hussey,SPD Smith,MG Johnson,JW Hastings,B Lee,XJ Doherty,Australia
503364,Tamim Iqbal,Imrul Kayes,Shahriar Nafees,Raqibul Hasan,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Suhrawadi Shuvo,Shafiul Islam,Abdur Razzak,Rubel Hossain,Bangladesh
503365,SR Watson,RT Ponting,MJ Clarke,SPD Smith,MEK Hussey,CJ Ferguson,MG Johnson,TD Paine,JW Hastings,XJ Doherty,JL Pattinson,Australia
504779,MR Swart,W Barresi,VAB Tewarie,TLW Cooper,N Kruger,TN de Grooth,PW Borren,TJ Heggelman,Mudassar Bukhari,PM Seelaar,Ahsan Malik,Netherlands
514025,DA Warner,RT Ponting,MJ Clarke,MEK Hussey,BJ Haddin,MR Marsh,DE Bollinger,MG Johnson,PJ Cummins,XJ Doherty,NaN,Australia
514026,HM Amla,JH Kallis,GC Smith,JP Duminy,F du Plessis,DA Miller,MV Boucher,J Botha,DW Steyn,LL Tsotsobe,M Morkel,South Africa
514027,HM Amla,GC Smith,JH Kallis,JP Duminy,F du Plessis,DA Miller,MV Boucher,J Botha,LL Tsotsobe,DW Steyn,M Morkel,South Africa
514035,HM Amla,GC Smith,JH Kallis,AB de Villiers,JA Morkel,F du Plessis,JP Duminy,RJ Peterson,DW Steyn,M Morkel,LL Tsotsobe,South Africa
514036,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,KMDN Kulasekara,AD Mathews,SL Malinga,KTGD Prasad,CKB Kulasekara,HMRKB Herath,Sri Lanka
514037,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,KMDN Kulasekara,AD Mathews,CKB Kulasekara,SL Malinga,HMRKB Herath,KTGD Prasad,Sri Lanka
514038,AN Petersen,GC Smith,AB de Villiers,CA Ingram,JP Duminy,F du Plessis,WD Parnell,RJ Peterson,VD Philander,M Morkel,LL Tsotsobe,South Africa
514039,GC Smith,AN Petersen,F du Plessis,AB de Villiers,JA Morkel,JP Duminy,M Morkel,LL Tsotsobe,WD Parnell,RJ Peterson,NaN,South Africa
516206,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,LD Chandimal,AD Mathews,BMAJ Mendis,S Randiv,KMDN Kulasekara,BAW Mendis,RAS Lakmal,Sri Lanka
516207,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,LD Chandimal,AD Mathews,BMAJ Mendis,KMDN Kulasekara,SL Malinga,HMRKB Herath,BAW Mendis,Sri Lanka
516208,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,LPC Silva,BMAJ Mendis,KMDN Kulasekara,RMS Eranga,SL Malinga,BAW Mendis,Sri Lanka
516209,WU Tharanga,TM Dilshan,KC Sangakkara,DPMD Jayawardene,LPC Silva,AD Mathews,KMDN Kulasekara,RMS Eranga,S Prasanna,SL Malinga,BAW Mendis,Sri Lanka
516210,SR Watson,SE Marsh,RT Ponting,MJ Clarke,MEK Hussey,DJ Hussey,BJ Haddin,MG Johnson,JW Hastings,XJ Doherty,JL Pattinson,Australia
518956,MS Wade,DA Warner,RT Ponting,MJ Clarke,MEK Hussey,DJ Hussey,DT Christian,RJ Harris,MA Starc,CJ McKay,XJ Doherty,Australia
518957,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,NLTC Perera,AD Mathews,HDRL Thirimanne,KMDN Kulasekara,SL Malinga,KTGD Prasad,Sri Lanka
518958,DA Warner,MS Wade,RT Ponting,MJ Clarke,MEK Hussey,DJ Hussey,DT Christian,RJ Harris,CJ McKay,MA Starc,XJ Doherty,Australia
518959,DA Warner,RT Ponting,MJ Clarke,PJ Forrest,DJ Hussey,DT Christian,MS Wade,RJ Harris,CJ McKay,MA Starc,XJ Doherty,Australia
518960,WU Tharanga,KC Sangakkara,TM Dilshan,LD Chandimal,DPMD Jayawardene,AD Mathews,NLTC Perera,KMDN Kulasekara,SMSM Senanayake,HMRKB Herath,SL Malinga,Sri Lanka
518961,DA Warner,MS Wade,RT Ponting,PJ Forrest,MEK Hussey,DJ Hussey,DT Christian,CJ McKay,B Lee,MA Starc,XJ Doherty,Australia
518962,MS Wade,DA Warner,RT Ponting,PJ Forrest,MEK Hussey,DJ Hussey,DT Christian,BW Hilfenhaus,B Lee,MA Starc,XJ Doherty,Australia
518964,MS Wade,DA Warner,PJ Forrest,MJ Clarke,MEK Hussey,DJ Hussey,DT Christian,B Lee,BW Hilfenhaus,RJ Harris,XJ Doherty,Australia
518965,DA Warner,SR Watson,PJ Forrest,MEK Hussey,DJ Hussey,MS Wade,DT Christian,CJ McKay,B Lee,XJ Doherty,BW Hilfenhaus,Australia
518966,DPMD Jayawardene,TM Dilshan,KC Sangakkara,NLTC Perera,AD Mathews,LD Chandimal,SL Malinga,KMDN Kulasekara,MF Maharoof,HMRKB Herath,NaN,Sri Lanka
518967,DPMD Jayawardene,TM Dilshan,KC Sangakkara,LD Chandimal,HDRL Thirimanne,AD Mathews,NLTC Perera,SMSM Senanayake,KMDN Kulasekara,HMRKB Herath,SL Malinga,Sri Lanka
518968,DA Warner,MS Wade,SR Watson,DT Christian,DJ Hussey,MJ Clarke,MEK Hussey,B Lee,BW Hilfenhaus,JL Pattinson,XJ Doherty,Australia
518969,MS Wade,DA Warner,SR Watson,MJ Clarke,MEK Hussey,DJ Hussey,DT Christian,B Lee,CJ McKay,JL Pattinson,XJ Doherty,Australia
518970,MS Wade,DA Warner,SR Watson,MEK Hussey,DJ Hussey,PJ Forrest,DT Christian,B Lee,CJ McKay,XJ Doherty,NM Lyon,Australia
520592,RJ Nicol,BB McCullum,KS Williamson,MJ Guptill,TWM Latham,DG Brownlie,NL McCullum,AM Ellis,DAJ Bracewell,KD Mills,TG Southee,New Zealand
520593,RJ Nicol,MJ Guptill,JDP Oram,BB McCullum,KS Williamson,TWM Latham,DG Brownlie,AM Ellis,KD Mills,TG Southee,TS Nethula,New Zealand
520594,RJ Nicol,MJ Guptill,BB McCullum,JDP Oram,KS Williamson,NL McCullum,AM Ellis,DAJ Bracewell,TWM Latham,MD Bates,TS Nethula,New Zealand
520600,RJ Nicol,MJ Guptill,BB McCullum,KS Williamson,JD Ryder,JEC Franklin,AM Ellis,NL McCullum,DAJ Bracewell,KD Mills,TG Southee,New Zealand
520601,RJ Nicol,MJ Guptill,BB McCullum,KS Williamson,JD Ryder,JEC Franklin,AM Ellis,KD Mills,TG Southee,TS Nethula,AJ McKay,New Zealand
520602,RJ Nicol,MJ Guptill,BB McCullum,KS Williamson,JEC Franklin,C de Grandhomme,NL McCullum,AM Ellis,KD Mills,MD Bates,AJ McKay,New Zealand
521218,PA Patel,AM Rahane,G Gambhir,V Kohli,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,P Kumar,R Vinay Kumar,UT Yadav,India
521219,AN Cook,IJL Trott,C Kieswetter,KP Pietersen,RS Bopara,JM Bairstow,SR Patel,TT Bresnan,GP Swann,ST Finn,JW Dernbach,England
521220,AN Cook,C Kieswetter,IJL Trott,KP Pietersen,RS Bopara,SR Patel,ST Finn,TT Bresnan,JW Dernbach,GP Swann,NaN,England
521221,AN Cook,C Kieswetter,KP Pietersen,IJL Trott,RS Bopara,JM Bairstow,SR Patel,TT Bresnan,SG Borthwick,SC Meaker,ST Finn,England
521222,AM Rahane,G Gambhir,V Kohli,SK Raina,MK Tiwary,MS Dhoni,RA Jadeja,R Ashwin,P Kumar,R Vinay Kumar,VR Aaron,India
522246,Tamim Iqbal,Imrul Kayes,Shahriar Nafees,Mohammad Ashraful,Mahmudullah,Shakib Al Hasan,Mushfiqur Rahim,Suhrawadi Shuvo,Abdur Razzak,Shafiul Islam,Rubel Hossain,Bangladesh
522247,Tamim Iqbal,Imrul Kayes,Mushfiqur Rahim,Shahriar Nafees,Mohammad Ashraful,Shakib Al Hasan,Mahmudullah,Nasir Hossain,Abdur Razzak,Shafiul Islam,Rubel Hossain,Bangladesh
522248,BRM Taylor,V Sibanda,H Masakadza,T Taibu,CR Ervine,E Chigumbura,F Mutizwa,KM Jarvis,P Utseya,BV Vitori,CB Mpofu,Zimbabwe
522249,BRM Taylor,V Sibanda,H Masakadza,T Taibu,F Mutizwa,E Chigumbura,MN Waller,RW Price,KM Jarvis,P Utseya,CB Mpofu,Zimbabwe
522250,Tamim Iqbal,Imrul Kayes,Mohammad Ashraful,Mushfiqur Rahim,Shakib Al Hasan,Shuvagata Hom,Mahmudullah,Nasir Hossain,Shafiul Islam,Rubel Hossain,Abdur Razzak,Bangladesh
523732,Mohammad Hafeez,Imran Farhat,Younis Khan,MisbahNaNulNaNHaq,Shoaib Malik,Umar Akmal,Adnan Akmal,Sohail Tanvir,Saeed Ajmal,Junaid Khan,Aizaz Cheema,Pakistan
523733,V Sibanda,CJ Chibhabha,H Masakadza,BRM Taylor,T Taibu,MN Waller,E Chigumbura,P Utseya,CB Mpofu,BV Vitori,RW Price,Zimbabwe
523734,Mohammad Hafeez,Imran Farhat,Asad Shafiq,Younis Khan,Shoaib Malik,MisbahNaNulNaNHaq,Adnan Akmal,Sohail Tanvir,Sohail Khan,Aizaz Cheema,Yasir Shah,Pakistan
523804,EC Joyce,PR Stirling,WTS Porterfield,NJ O'Brien,GC Wilson,KJ O'Brien,JF Mooney,DT Johnston,WB Rankin,AR Cusack,GH Dockrell,Ireland
523805,EC Joyce,WTS Porterfield,AR Cusack,NJ O'Brien,GC Wilson,KJ O'Brien,JF Mooney,DT Johnston,GH Dockrell,WB Rankin,A van der Merwe,Ireland
524922,M Klinger,DJ Harris,AC Blizzard,CJ Ferguson,CJ Borgas,J Botha,AJ Crosthwaite,KW Richardson,AW O'Brien,AC Thomas,BE McGain,Adelaide Strikers
524927,DLR Smith,CH Gayle,SA Abbott,UT Khawaja,BR Dunk,JS Floros,TD Cruickshank,SJ Coyte,LR Butterworth,FH Edwards,LA Doran,Sydney Thunder
524938,AW Robinson,CA Lynn,ML Hayden,DT Christian,PJ Forrest,RE van der Merwe,DL Vettori,MG Neser,CD Hartley,AC McDermott,NM Hauritz,Brisbane Heat
524941,BJ Haddin,NJ Maddinson,MJ Lumb,MC Henriques,SPD Smith,BJ Rohrer,DJ Thornely,NL McCullum,SNJ O'Keefe,B Lee,MA Starc,Sydney Sixers
527014,V Sibanda,CJ Chibhabha,H Masakadza,BRM Taylor,T Taibu,F Mutizwa,E Chigumbura,P Utseya,CB Mpofu,KM Jarvis,RW Price,Zimbabwe
527015,V Sibanda,H Masakadza,BRM Taylor,T Taibu,F Mutizwa,MN Waller,E Chigumbura,KO Meth,P Utseya,RW Price,CB Mpofu,Zimbabwe
527016,RJ Nicol,BB McCullum,LRPL Taylor,JD Ryder,KS Williamson,NL McCullum,BJ Watling,GW Aldridge,JDP Oram,AJ McKay,LJ Woodcock,New Zealand
527679,CM Edwards,DN Wyatt,SJ Taylor,LS Greenway,A Brindle,KH Brunt,IT Guha,JL Gunn,LA Marsh,D Hazell,NaN,England
527680,CM Edwards,DN Wyatt,SJ Taylor,LS Greenway,A Brindle,HC Knight,JL Gunn,LA Marsh,GA Elwiss,D Hazell,NaN,England
527681,SA Fritz,T Chetty,AL Hodgkinson,M du Preez,M Kapp,Y van der Westhuizen,S Loubser,D van Niekerk,D Devnarain,S Ismail,M Klaas,South Africa
530427,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,AD Mathews,CKB Kulasekara,S Prasanna,SL Malinga,RAS Lakmal,CRD Fernando,Sri Lanka
530428,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,AD Mathews,BMAJ Mendis,NLTC Perera,SL Malinga,CRD Fernando,S Prasanna,Sri Lanka
530429,Mohammad Hafeez,Imran Farhat,Abdul Razzaq,Younis Khan,Umar Akmal,MisbahNaNulNaNHaq,Shahid Afridi,Sarfraz Ahmed,Sohail Tanvir,Umar Gul,Saeed Ajmal,Pakistan
530430,Mohammad Hafeez,Imran Farhat,Younis Khan,MisbahNaNulNaNHaq,Shoaib Malik,Umar Akmal,Shahid Afridi,Sarfraz Ahmed,Saeed Ajmal,Umar Gul,Aizaz Cheema,Pakistan
530431,WU Tharanga,TM Dilshan,LD Chandimal,KC Sangakkara,LPC Silva,AD Mathews,BMAJ Mendis,NLTC Perera,S Prasanna,SL Malinga,CRD Fernando,Sri Lanka
531631,AN Cook,KP Pietersen,IJL Trott,RS Bopara,EJG Morgan,C Kieswetter,SR Patel,SCJ Broad,GP Swann,ST Finn,JM Anderson,England
531632,AN Cook,KP Pietersen,IJL Trott,RS Bopara,EJG Morgan,ST Finn,JM Anderson,SCJ Broad,GP Swann,SR Patel,NaN,England
531633,Mohammad Hafeez,Imran Farhat,Azhar Ali,Asad Shafiq,MisbahNaNulNaNHaq,Umar Akmal,Shahid Afridi,Adnan Akmal,Umar Gul,Saeed Ajmal,Aizaz Cheema,Pakistan
531634,Mohammad Hafeez,Azhar Ali,Asad Shafiq,Umar Akmal,Shoaib Malik,MisbahNaNulNaNHaq,Shahid Afridi,Adnan Akmal,Abdur Rehman,Saeed Ajmal,Junaid Khan,Pakistan
531983,LMP Simmons,AB Barath,MN Samuels,DM Bravo,KA Pollard,DP Hyatt,AD Russell,R Rampaul,KAJ Roach,D Bishoo,NaN,West Indies
531984,Tamim Iqbal,Imrul Kayes,Mohammad Ashraful,Shakib Al Hasan,Mushfiqur Rahim,Alok Kapali,Naeem Islam,Nasir Hossain,Abdur Razzak,Shafiul Islam,Rubel Hossain,Bangladesh
531985,DP Hyatt,KOA Powell,MN Samuels,KA Pollard,DJG Sammy,DM Bravo,D Ramdin,CR Brathwaite,AD Russell,KAJ Roach,A Martin,West Indies
533273,WTS Porterfield,PR Stirling,EC Joyce,NJ O'Brien,GC Wilson,KJ O'Brien,AR Cusack,DT Johnston,NG Jones,WB Rankin,GH Dockrell,Ireland
533274,G Gambhir,V Sehwag,V Kohli,Yuvraj Singh,SK Raina,MS Dhoni,RG Sharma,Z Khan,IK Pathan,L Balaji,R Ashwin,India
533280,Mohammad Hafeez,Imran Nazir,Nasir Jamshed,Kamran Akmal,Umar Akmal,Shoaib Malik,Shahid Afridi,Sohail Tanvir,Umar Gul,Yasir Arafat,Saeed Ajmal,Pakistan
533281,G Gambhir,IK Pathan,V Kohli,RG Sharma,MS Dhoni,SK Raina,L Balaji,AB Dinda,Harbhajan Singh,PP Chawla,Yuvraj Singh,India
533307,M Kapp,T Chetty,SM Benade,AL Hodgkinson,M du Preez,SA Fritz,D van Niekerk,S Ismail,S Loubser,NaN,NaN,South Africa
533309,Sana Mir,Qanita Jalil,Nain Abidi,Bismah Maroof,Javeria Khan,Asmavia Iqbal,Nida Dar,Marina Iqbal,Batool Fatima,Sumaiya Siddiqi,Sadia Yousuf,Pakistan
534208,DR Smith,CH Gayle,LMP Simmons,MN Samuels,DJ Bravo,KA Pollard,R Rampaul,FH Edwards,SP Narine,DJG Sammy,NaN,West Indies
534209,AN Cook,IJL Trott,IR Bell,RS Bopara,EJG Morgan,C Kieswetter,TT Bresnan,SCJ Broad,JM Anderson,ST Finn,GP Swann,England
534210,LMP Simmons,CH Gayle,DR Smith,MN Samuels,KA Pollard,DJ Bravo,DJG Sammy,D Ramdin,TL Best,SP Narine,R Rampaul,West Indies
534215,AN Cook,IR Bell,IJL Trott,RS Bopara,EJG Morgan,C Kieswetter,JM Anderson,ST Finn,TT Bresnan,SCJ Broad,GP Swann,England
534216,SR Watson,DA Warner,PJ Forrest,MJ Clarke,GJ Bailey,DJ Hussey,MS Wade,B Lee,MG Johnson,CJ McKay,XJ Doherty,Australia
534218,SR Watson,DA Warner,PJ Forrest,MJ Clarke,GJ Bailey,DJ Hussey,MS Wade,B Lee,CJ McKay,JL Pattinson,BW Hilfenhaus,Australia
534219,MS Wade,DA Warner,PJ Forrest,SPD Smith,MJ Clarke,DJ Hussey,GJ Bailey,JL Pattinson,CJ McKay,BW Hilfenhaus,XJ Doherty,Australia
534229,GC Smith,HM Amla,JP Duminy,D Elgar,AB de Villiers,F du Plessis,WD Parnell,LL Tsotsobe,R McLaren,M Morkel,RJ Peterson,South Africa
534230,HM Amla,GC Smith,D Elgar,AB de Villiers,F du Plessis,JP Duminy,WD Parnell,RJ Peterson,DW Steyn,M Morkel,LL Tsotsobe,South Africa
534231,GC Smith,HM Amla,JP Duminy,AB de Villiers,F du Plessis,D Elgar,WD Parnell,RJ Peterson,R McLaren,DW Steyn,LL Tsotsobe,South Africa
534232,AN Cook,IR Bell,RS Bopara,JM Bairstow,EJG Morgan,C Kieswetter,SR Patel,CR Woakes,JC Tredwell,JM Anderson,JW Dernbach,England
535794,Mohammad Hafeez,Nasir Jamshed,Younis Khan,Umar Akmal,Asad Shafiq,MisbahNaNulNaNHaq,Shahid Afridi,Sarfraz Ahmed,Umar Gul,Saeed Ajmal,Aizaz Cheema,Pakistan
535796,DPMD Jayawardene,TM Dilshan,KC Sangakkara,LD Chandimal,HDRL Thirimanne,WU Tharanga,MF Maharoof,KMDN Kulasekara,S Prasanna,SL Malinga,RAS Lakmal,Sri Lanka
535799,DPMD Jayawardene,TM Dilshan,KC Sangakkara,CK Kapugedera,HDRL Thirimanne,WU Tharanga,MF Maharoof,KMDN Kulasekara,SMSM Senanayake,SL Malinga,RAS Lakmal,Sri Lanka
536929,LMP Simmons,AB Barath,MN Samuels,DM Bravo,DP Hyatt,KA Pollard,D Ramdin,DJG Sammy,AD Russell,KAJ Roach,A Martin,West Indies
536930,LMP Simmons,AB Barath,MN Samuels,DM Bravo,DP Hyatt,D Ramdin,KA Pollard,DJG Sammy,AD Russell,R Rampaul,KAJ Roach,West Indies
536931,LMP Simmons,DP Hyatt,MN Samuels,DM Bravo,D Ramdin,KA Pollard,AD Russell,DJG Sammy,KAJ Roach,R Rampaul,SP Narine,West Indies
536932,G Gambhir,V Sehwag,SK Raina,RA Jadeja,RG Sharma,V Kohli,PA Patel,R Vinay Kumar,R Ashwin,A Mithun,R Sharma,India
536933,G Gambhir,AM Rahane,PA Patel,MK Tiwary,V Kohli,RG Sharma,SK Raina,IK Pathan,A Mithun,RA Jadeja,R Sharma,India
538068,Mohammad Hafeez,Imran Farhat,Asad Shafiq,Umar Akmal,MisbahNaNulNaNHaq,Shoaib Malik,Shahid Afridi,Sohail Tanvir,Umar Gul,Saeed Ajmal,Aizaz Cheema,Pakistan
538069,Tamim Iqbal,Naeem Islam,Shahriar Nafees,Mushfiqur Rahim,Shakib Al Hasan,Mahmudullah,Nasir Hossain,Farhad Reza,Abdur Razzak,Shafiul Islam,Rubel Hossain,Bangladesh
538070,Mohammad Hafeez,Imran Farhat,Younis Khan,MisbahNaNulNaNHaq,Umar Akmal,Shoaib Malik,Shahid Afridi,Sarfraz Ahmed,Sohail Tanvir,Umar Gul,Saeed Ajmal,Pakistan
538071,Mohammad Hafeez,Younis Khan,Asad Shafiq,MisbahNaNulNaNHaq,Umar Akmal,Shoaib Malik,Shahid Afridi,Abdur Rehman,Sohail Tanvir,Umar Gul,Saeed Ajmal,Pakistan
540168,SR Watson,DA Warner,PJ Forrest,MEK Hussey,DJ Hussey,GJ Bailey,MS Wade,DT Christian,B Lee,CJ McKay,XJ Doherty,Australia
540169,SR Watson,DA Warner,PJ Forrest,MEK Hussey,DJ Hussey,GJ Bailey,DT Christian,MS Wade,CJ McKay,B Lee,XJ Doherty,Australia
540170,SR Watson,DA Warner,MS Wade,GJ Bailey,MEK Hussey,DJ Hussey,DT Christian,B Lee,CJ McKay,XJ Doherty,NM Lyon,Australia
540171,J Charles,AB Barath,MN Samuels,DM Bravo,DJ Bravo,KA Pollard,AD Russell,DJG Sammy,CS Baugh,KAJ Roach,SP Narine,West Indies
540172,SR Watson,DA Warner,PJ Forrest,GJ Bailey,B Lee,MEK Hussey,DJ Hussey,MS Wade,CJ McKay,XJ Doherty,BW Hilfenhaus,Australia
542852,CM Edwards,TT Beaumont,SJ Taylor,A Brindle,HC Knight,JL Gunn,LA Marsh,DN Wyatt,KH Brunt,D Hazell,GA Elwiss,England
542853,PG Raut,MR Meshram,M Raj,H Kaur,V Krishnamurthy,S Naik,J Goswami,A Sharma,N Niranjana,A Das,G Sultana,India
542854,PG Raut,MR Meshram,M Raj,H Kaur,V Krishnamurthy,R Malhotra,S Naik,J Goswami,N Niranjana,G Sultana,A Das,India
542856,S Naik,PG Raut,M Raj,H Kaur,V Krishnamurthy,G Sultana,R Malhotra,A Sharma,J Goswami,N Niranjana,S Sharma,India
543881,WTS Porterfield,PR Stirling,AR Cusack,EC Joyce,GC Wilson,KJ O'Brien,AR White,JF Mooney,DT Johnston,GH Dockrell,WB Rankin,Ireland
543888,Karim Sadiq,Javed Ahmadi,Mohammad Shahzad,Nawroz Mangal,Asghar Stanikzai,Mohammad Nabi,Samiullah Shenwari,Gulbadin Naib,Zakiullah Zaki,Dawlat Zadran,Izatullah Dawlatzai,Afghanistan
